Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1743606920,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743606921,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743606922,150,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743606923,200,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743606924,250,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743606925,300,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743606926,350,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743606927,400,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743606928,450,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743606929,500,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743606930,550,,Aggregated,0.000000,0.000000,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,3,0,8900.0,8578.738133333334,7922.100499999999,8907.519900000001,10216.0
1743606931,561,,Aggregated,0.000000,0.000000,9100,9900,10000,10000,11000,11000,11000,11000,11000,11000,11000,42,0,9000.0,9013.595819047621,6026.5237,11058.472399999999,10216.0
1743606933,561,,Aggregated,0.000000,0.000000,9600,10000,11000,11000,11000,11000,12000,12000,12000,12000,12000,76,0,9600.0,9235.803361842109,6026.5237,11666.7628,10216.0
1743606934,561,,Aggregated,0.300000,0.000000,9500,10000,11000,11000,12000,12000,13000,13000,13000,13000,13000,127,0,9500.0,9380.479240157483,5824.693200000001,13065.288499999999,10216.0
1743606935,561,,Aggregated,4.600000,0.000000,9700,11000,11000,11000,13000,13000,13000,14000,14000,14000,14000,184,0,9700.0,9606.931578804353,2273.867000000001,13649.717900000001,10201.059782608696
1743606936,561,,Aggregated,7.600000,0.000000,10000,11000,12000,12000,13000,13000,14000,14000,15000,15000,15000,250,0,10000.0,10014.086538400004,2273.867000000001,15049.562499999998,10205.004
1743606937,561,,Aggregated,12.700000,0.000000,9800,11000,12000,12000,13000,14000,15000,16000,16000,16000,16000,354,0,9700.0,9578.319237570628,2273.867000000001,15854.761799999998,10003.0197740113
1743606938,561,,Aggregated,18.400000,0.000000,9700,11000,12000,12000,13000,14000,15000,16000,16000,16000,16000,397,0,9700.0,9456.118387657438,1882.8563000000004,15854.761799999998,9938.221662468513
1743606939,561,,Aggregated,25.000000,0.000000,9400,11000,12000,12000,13000,14000,16000,17000,17000,17000,17000,500,0,9400.0,9276.499339600003,1603.9257000000014,17406.999000000003,9783.324
1743606940,561,,Aggregated,39.700000,0.000000,9300,11000,11000,12000,13000,14000,15000,17000,19000,19000,19000,604,0,9300.0,9129.858085596019,1587.8084000000001,19086.860599999996,9632.625827814569
1743606941,561,,Aggregated,39.700000,0.000000,8900,11000,11000,12000,13000,14000,16000,17000,20000,20000,20000,697,0,8900.0,8918.29848220947,1587.8084000000001,19654.5421,9532.727403156385
1743606942,561,,Aggregated,58.700000,0.000000,8800,10000,11000,12000,13000,14000,16000,17000,20000,20000,20000,828,0,8800.0,8672.24421835748,1587.8084000000001,19654.5421,9365.788647342995
