Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1743611155,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743611156,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743611157,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743611158,150,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743611159,200,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743611160,300,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743611161,350,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743611162,400,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743611163,450,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743611164,500,,Aggregated,0.000000,0.000000,7500,8100,8200,8500,8600,8600,8600,8600,8600,8600,8600,61,0,7500.0,7338.676608196723,5024.5691,8589.777000000002,10216.0
1743611165,550,,Aggregated,0.000000,0.000000,7700,8100,8500,8600,8900,9600,9800,9800,10000,10000,10000,116,0,7700.0,7629.717801724138,5024.5691,9956.175,10216.0
1743611166,561,,Aggregated,3.000000,0.000000,7800,8100,8500,8600,9100,9600,9800,10000,10000,10000,10000,129,0,7800.0,7704.649226356589,5024.5691,10273.5728,10216.0
1743611167,561,,Aggregated,6.200000,0.000000,8100,8700,9100,9600,11000,12000,12000,12000,12000,12000,12000,215,0,8100.0,8204.529953953484,5024.5691,11866.569199999998,10216.0
1743611168,561,,Aggregated,12.800000,0.000000,8100,8700,9000,9500,11000,11000,12000,12000,12000,12000,12000,244,0,8100.0,8022.165194262291,2594.5289000000002,11866.569199999998,10129.831967213115
1743611169,561,,Aggregated,12.900000,0.000000,8100,8800,9100,9600,10000,11000,12000,12000,12000,12000,12000,347,0,8100.0,7906.511753025934,2594.5289000000002,12433.295999999998,9920.720461095101
1743611170,561,,Aggregated,21.500000,0.000000,8100,8900,9300,9700,11000,11000,12000,12000,12000,12000,12000,404,0,8100.0,7993.917454207919,2594.5289000000002,12433.295999999998,9836.25495049505
1743611171,561,,Aggregated,25.400000,0.000000,8000,8700,9000,9600,11000,11000,12000,12000,12000,12000,12000,489,0,8000.0,7819.580931697336,2594.5289000000002,12433.295999999998,9655.683026584868
1743611172,561,,Aggregated,34.800000,0.000000,7900,8700,9000,9500,11000,11000,12000,12000,12000,12000,12000,572,0,7900.0,7732.047237412584,2594.5289000000002,12433.295999999998,9481.113636363636
1743611173,561,,Aggregated,41.400000,0.000000,7900,8700,9000,9500,11000,11000,12000,12000,12000,12000,12000,602,0,7900.0,7711.881192358797,2594.5289000000002,12433.295999999998,9450.441860465116
1743611174,561,,Aggregated,48.900000,0.000000,8000,8800,9200,9700,11000,11000,12000,12000,12000,12000,12000,692,0,8000.0,7781.142252312132,2594.5289000000002,12433.295999999998,9376.761560693642
1743611175,561,,Aggregated,57.700000,0.000000,8100,8900,9600,9900,11000,12000,12000,12000,13000,13000,13000,785,0,8100.0,7913.808732993621,2594.5289000000002,13047.935500000001,9338.940127388534
1743611176,561,,Aggregated,58.700000,0.000000,8100,9000,9700,10000,11000,12000,12000,12000,13000,13000,13000,850,0,8100.0,7980.473806235284,2594.5289000000002,13047.935500000001,9300.80588235294
1743611177,561,,Aggregated,63.300000,0.000000,8000,8900,9700,10000,11000,12000,12000,13000,14000,14000,14000,936,0,8000.0,7902.272086111102,2594.5289000000002,13525.715699999999,9221.276709401709
1743611178,561,,Aggregated,65.900000,0.000000,7900,8900,9600,10000,11000,12000,12000,13000,13000,14000,14000,1002,0,7900.0,7828.094810878236,2594.5289000000002,13525.715699999999,9162.102794411177
1743611179,561,,Aggregated,72.100000,0.000000,7800,8900,9600,9900,11000,12000,12000,13000,13000,14000,14000,1053,0,7800.0,7786.159855080714,2594.5289000000002,13525.715699999999,9214.625830959165
1743611180,561,,Aggregated,73.500000,0.000000,7500,8600,9200,9800,11000,11000,12000,12000,13000,14000,14000,1192,0,7500.0,7511.4730634228135,2083.112800000002,13525.715699999999,9127.151845637583
1743611181,561,,Aggregated,75.500000,0.000000,7300,8500,9100,9700,11000,11000,12000,12000,13000,14000,14000,1281,0,7300.0,7346.954701951594,2083.112800000002,13525.715699999999,9155.56518345043
1743611184,561,,Aggregated,77.800000,0.000000,7000,8200,8900,9400,11000,11000,12000,12000,13000,14000,14000,1411,0,7000.0,7031.278269241662,1416.117400000001,13525.715699999999,9144.708008504607
1743611185,561,,Aggregated,79.200000,0.000000,6800,8100,8900,9300,10000,11000,12000,12000,13000,14000,14000,1468,0,6800.0,6877.311882152579,1416.117400000001,13525.715699999999,9141.82629427793
1743611186,561,,Aggregated,70.400000,0.000000,6700,8000,8800,9200,10000,11000,12000,12000,13000,14000,14000,1533,0,6700.0,6707.296292889747,1416.117400000001,13525.715699999999,9158.962165688194
1743611187,561,,Aggregated,77.300000,0.000000,6400,7800,8700,9100,10000,11000,12000,12000,13000,14000,14000,1625,0,6400.0,6513.158462523074,1416.117400000001,13525.715699999999,9133.548923076924
1743611188,561,,Aggregated,77.300000,0.000000,6300,7700,8600,9000,10000,11000,12000,12000,13000,14000,14000,1679,0,6300.0,6403.709734306132,1416.117400000001,13525.715699999999,9131.099463966646
1743611189,561,,Aggregated,76.600000,0.000000,5900,7500,8500,8900,10000,11000,12000,12000,13000,14000,14000,1796,0,5900.0,6177.506300334072,1416.117400000001,13525.715699999999,9093.497772828508
