Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1743647307,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743647308,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743647309,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743647310,150,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743647311,200,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743647312,250,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743647313,300,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1743647314,400,,Aggregated,0.000000,0.000000,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900,1,0,6931.2835,6931.2835,6931.2835,6931.2835,10216.0
1743647315,450,,Aggregated,0.000000,0.000000,7800,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,19,0,7800.0,7703.069263157896,6821.6608,7946.902,10216.0
1743647316,500,,Aggregated,0.000000,0.000000,7800,7900,7900,8000,8100,8200,8500,8500,8500,8500,8500,46,0,7800.0,7535.036599999999,6105.244500000001,8513.532299999999,10216.0
1743647317,550,,Aggregated,0.125000,0.000000,7800,7900,8000,8200,8700,9700,9700,9800,9800,9800,9800,81,0,7800.0,7676.696086419749,5643.6361,9830.7912,10216.0
1743647318,561,,Aggregated,3.888889,0.000000,7900,8300,8900,9100,9900,10000,11000,11000,11000,11000,11000,127,0,7900.0,8059.647895275588,5643.6361,11032.3897,10216.0
1743647319,561,,Aggregated,5.900000,0.000000,8000,8600,9100,9700,10000,11000,11000,12000,12000,12000,12000,163,0,8000.0,8136.4360337423295,3293.484300000001,11631.0711,10200.503067484662
1743647320,561,,Aggregated,8.800000,0.000000,8100,8900,9700,9900,11000,12000,12000,13000,13000,13000,13000,227,0,8100.0,8365.839453303966,3293.484300000001,12928.9287,10153.15859030837
1743647321,561,,Aggregated,15.500000,0.000000,8100,9000,9700,10000,11000,12000,12000,13000,13000,13000,13000,275,0,8100.0,8287.475755999998,2298.551399999999,13150.805699999999,10076.098181818183
1743647322,561,,Aggregated,16.700000,0.000000,8100,9000,9800,10000,11000,12000,13000,13000,14000,14000,14000,374,0,8100.0,8190.0526606951835,2082.772500000001,13545.869200000001,9870.986631016043
1743647323,561,,Aggregated,26.500000,0.000000,8000,9000,9700,10000,11000,12000,13000,13000,14000,14000,14000,439,0,8000.0,8126.629165148061,2082.772500000001,13545.869200000001,9764.933940774488
1743647324,561,,Aggregated,30.600000,0.000000,8000,8900,9800,10000,11000,12000,12000,13000,14000,14000,14000,540,0,8000.0,8069.777997592585,2082.772500000001,13545.869200000001,9653.735185185185
1743647325,561,,Aggregated,40.400000,0.000000,8000,9000,9900,10000,11000,12000,13000,13000,14000,14000,14000,571,0,8000.0,8101.774171278458,2082.772500000001,13545.869200000001,9629.103327495623
1743647326,561,,Aggregated,46.700000,0.000000,8100,9100,9900,10000,11000,12000,13000,13000,14000,14000,14000,683,0,8100.0,8109.722465592969,1809.9378999999979,14338.807399999998,9504.554904831624
1743647327,561,,Aggregated,55.900000,0.000000,8100,9100,9900,10000,11000,12000,13000,13000,14000,14000,14000,724,0,8100.0,8137.979124585632,1809.9378999999979,14338.807399999998,9451.997237569061
1743647328,561,,Aggregated,59.100000,0.000000,8000,9100,9900,10000,11000,12000,13000,13000,14000,14000,14000,824,0,8000.0,8039.089885800969,1809.9378999999979,14338.807399999998,9327.379854368932
1743647329,561,,Aggregated,63.100000,0.000000,8000,9000,9900,10000,11000,12000,13000,13000,14000,14000,14000,902,0,8000.0,8038.420922283815,1809.9378999999979,14338.807399999998,9235.423503325943
1743647330,561,,Aggregated,70.000000,0.000000,7900,9000,9900,10000,11000,12000,13000,13000,14000,14000,14000,952,0,7900.0,7986.050497478998,1809.9378999999979,14338.807399999998,9189.183823529413
1743647331,561,,Aggregated,67.000000,0.000000,7700,8800,9600,10000,11000,12000,13000,13000,14000,14000,14000,1106,0,7700.0,7773.213431916823,1809.9378999999979,14338.807399999998,9077.896925858951
1743647332,561,,Aggregated,76.100000,0.000000,7600,8600,9500,10000,11000,12000,13000,13000,14000,14000,14000,1180,0,7600.0,7624.63534186441,1809.9378999999979,14338.807399999998,9111.366949152542
1743647333,561,,Aggregated,76.200000,0.000000,7400,8600,9400,9900,11000,12000,13000,13000,14000,14000,14000,1245,0,7400.0,7481.556034377513,1809.9378999999979,14338.807399999998,9160.744578313253
1743647334,561,,Aggregated,81.800000,0.000000,7200,8500,9200,9900,11000,12000,13000,13000,14000,14000,14000,1312,0,7200.0,7308.98498285061,1809.9378999999979,14338.807399999998,9179.19512195122
1743647335,561,,Aggregated,77.600000,0.000000,7000,8300,9000,9700,11000,12000,13000,13000,14000,14000,14000,1404,0,7000.0,7071.705777635326,1664.550000000002,14338.807399999998,9239.93091168091
1743647336,561,,Aggregated,78.700000,0.000000,6800,8100,8900,9500,11000,12000,13000,13000,14000,14000,14000,1480,0,6700.0,6895.442589256755,1664.550000000002,14338.807399999998,9360.25
1743647337,561,,Aggregated,78.200000,0.000000,6600,8000,8900,9400,11000,12000,13000,13000,14000,14000,14000,1539,0,6600.0,6735.231018583497,1563.1718999999969,14338.807399999998,9341.397011046134
